,sid,year,month,speed
22677,PAPG,1999,2,5.1
22678,PAPG,1999,3,3.7
22679,PAPG,1999,4,4.1
22680,PAPG,1999,5,4.8
22681,PAPG,1999,6,3.8
22682,PAPG,1999,7,3.5
22683,PAPG,1999,8,3.0
22684,PAPG,1999,9,3.2
22685,PAPG,1999,10,4.0
22686,PAPG,1999,11,4.8
22687,PAPG,1999,12,3.1
22688,PAPG,2000,1,3.0
22689,PAPG,2000,2,2.9
22690,PAPG,2000,3,4.2
22691,PAPG,2000,4,4.6
22692,PAPG,2000,5,4.5
22693,PAPG,2000,6,3.8
22694,PAPG,2000,7,3.1
22695,PAPG,2000,8,3.1
22696,PAPG,2000,9,3.5
22697,PAPG,2000,10,3.8
22698,PAPG,2000,11,3.5
22699,PAPG,2000,12,3.6
22700,PAPG,2001,1,4.6
22701,PAPG,2001,2,2.8
22702,PAPG,2001,3,4.2
22703,PAPG,2001,4,4.2
22704,PAPG,2001,5,4.8
22705,PAPG,2001,6,3.3
22706,PAPG,2001,7,3.2
22707,PAPG,2001,8,3.2
22708,PAPG,2001,9,3.6
22709,PAPG,2001,10,3.8
22710,PAPG,2001,11,3.5
22711,PAPG,2001,12,3.6
22712,PAPG,2002,1,3.2
22713,PAPG,2002,2,3.4
22714,PAPG,2002,3,3.9
22715,PAPG,2002,4,4.1
22716,PAPG,2002,5,4.5
22717,PAPG,2002,6,4.0
22718,PAPG,2002,7,2.6
22719,PAPG,2002,8,2.9
22720,PAPG,2002,9,2.9
22721,PAPG,2002,10,3.0
22722,PAPG,2002,11,3.0
22723,PAPG,2002,12,4.3
22724,PAPG,2003,1,3.7
22725,PAPG,2003,2,2.2
22726,PAPG,2003,3,4.2
22727,PAPG,2003,4,4.6
22728,PAPG,2003,5,4.3
22729,PAPG,2003,6,3.8
22730,PAPG,2003,7,3.0
22731,PAPG,2003,8,3.1
22732,PAPG,2003,9,3.8
22733,PAPG,2003,10,3.7
22734,PAPG,2003,11,3.0
22735,PAPG,2003,12,4.1
22736,PAPG,2004,1,3.4
22737,PAPG,2004,2,3.5
22738,PAPG,2004,3,4.3
22739,PAPG,2004,4,4.2
22740,PAPG,2004,5,4.4
22741,PAPG,2004,6,4.2
22742,PAPG,2004,7,3.2
22743,PAPG,2004,8,3.1
22744,PAPG,2004,9,3.3
22745,PAPG,2004,10,3.6
22746,PAPG,2004,11,3.6
22747,PAPG,2004,12,3.7
22748,PAPG,2005,1,3.5
22749,PAPG,2005,2,2.5
22750,PAPG,2005,3,4.9
22751,PAPG,2005,4,4.4
22752,PAPG,2005,5,4.3
22753,PAPG,2005,6,3.8
22754,PAPG,2005,7,3.0
22755,PAPG,2005,8,2.9
22756,PAPG,2005,9,2.7
22757,PAPG,2005,10,3.9
22758,PAPG,2005,11,3.9
22759,PAPG,2005,12,3.9
22760,PAPG,2006,1,2.8
22761,PAPG,2006,2,4.1
22762,PAPG,2006,3,3.6
22763,PAPG,2006,4,3.8
22764,PAPG,2006,5,3.8
22765,PAPG,2006,6,3.2
22766,PAPG,2006,7,3.4
22767,PAPG,2006,8,2.2
22768,PAPG,2006,9,2.4
22769,PAPG,2006,10,2.5
22770,PAPG,2006,11,3.7
22771,PAPG,2006,12,5.0
22772,PAPG,2007,1,3.5
22773,PAPG,2007,2,3.0
22774,PAPG,2007,3,4.5
22775,PAPG,2007,4,4.1
22776,PAPG,2007,5,3.8
22777,PAPG,2007,6,3.1
22778,PAPG,2007,7,2.6
22779,PAPG,2007,8,2.6
22780,PAPG,2007,9,2.9
22781,PAPG,2007,10,3.6
22782,PAPG,2007,11,3.2
22783,PAPG,2007,12,3.7
22784,PAPG,2008,1,3.3
22785,PAPG,2008,2,3.9
22786,PAPG,2008,3,4.4
22787,PAPG,2008,4,4.2
22788,PAPG,2008,5,4.5
22789,PAPG,2008,6,3.9
22790,PAPG,2008,7,3.0
22791,PAPG,2008,8,2.6
22792,PAPG,2008,9,1.7
22793,PAPG,2008,10,4.2
22794,PAPG,2008,11,4.0
22795,PAPG,2008,12,3.1
22796,PAPG,2009,1,3.4
22797,PAPG,2009,2,2.3
22798,PAPG,2009,3,4.4
22799,PAPG,2009,4,3.9
22800,PAPG,2009,5,3.8
22801,PAPG,2009,6,4.1
22802,PAPG,2009,7,3.5
22803,PAPG,2009,8,3.1
22804,PAPG,2009,9,3.8
22805,PAPG,2009,10,3.3
22806,PAPG,2009,11,4.0
22807,PAPG,2009,12,2.2
22808,PAPG,2010,1,3.0
22809,PAPG,2010,2,2.9
22810,PAPG,2010,3,5.0
22811,PAPG,2010,4,3.9
22812,PAPG,2010,5,3.8
22813,PAPG,2010,6,3.9
22814,PAPG,2010,7,3.4
22815,PAPG,2010,8,2.9
22816,PAPG,2010,9,3.3
22817,PAPG,2010,10,4.1
22818,PAPG,2010,11,6.6
22819,PAPG,2010,12,4.5
22820,PAPG,2011,1,5.0
22821,PAPG,2011,2,5.9
22822,PAPG,2011,3,5.1
22823,PAPG,2011,4,5.2
22824,PAPG,2011,5,5.2
22825,PAPG,2011,6,5.0
22826,PAPG,2011,7,3.2
22827,PAPG,2011,8,2.7
22828,PAPG,2011,9,3.7
22829,PAPG,2011,10,3.0
22830,PAPG,2011,11,3.5
22831,PAPG,2011,12,3.5
22832,PAPG,2012,1,4.4
22833,PAPG,2012,2,3.7
22834,PAPG,2012,3,3.6
22835,PAPG,2012,4,3.8
22836,PAPG,2012,5,4.3
22837,PAPG,2012,6,3.3
22838,PAPG,2012,7,3.1
22839,PAPG,2012,8,2.2
22840,PAPG,2012,9,2.3
22841,PAPG,2012,10,3.2
22842,PAPG,2012,11,3.6
22843,PAPG,2012,12,2.4
22844,PAPG,2013,1,2.6
22845,PAPG,2013,2,2.9
22846,PAPG,2013,3,2.6
22847,PAPG,2013,4,4.5
22848,PAPG,2013,5,3.6
22849,PAPG,2013,6,3.6
22850,PAPG,2013,7,3.0
22851,PAPG,2013,8,2.5
22852,PAPG,2013,9,3.1
22853,PAPG,2013,10,2.3
22854,PAPG,2013,11,2.6
22855,PAPG,2013,12,2.5
22856,PAPG,2014,1,2.5
22857,PAPG,2014,2,2.9
22858,PAPG,2014,3,4.0
22859,PAPG,2014,4,4.8
22860,PAPG,2014,5,4.3
22861,PAPG,2014,6,4.1
22862,PAPG,2014,7,3.5
22863,PAPG,2014,8,2.6
22864,PAPG,2014,9,2.8
22865,PAPG,2014,10,4.0
22866,PAPG,2014,11,2.3
22867,PAPG,2014,12,3.6
22868,PAPG,2015,1,1.9
22869,PAPR,1980,1,3.3
22870,PAPR,1980,2,4.7
22871,PAPR,1980,3,4.7
22872,PAPR,1980,4,5.3
22873,PAPR,1980,5,5.0
22874,PAPR,1980,6,3.5
22875,PAPR,1980,7,2.4
22876,PAPR,1980,8,4.4
22877,PAPR,1980,9,4.3
22878,PAPR,1980,10,3.8
22879,PAPR,1980,11,4.4
22880,PAPR,1980,12,2.9
22881,PAPR,1981,1,4.6
22882,PAPR,1981,2,4.0
22883,PAPR,1981,3,5.5
22884,PAPR,1981,4,4.9
22885,PAPR,1981,5,4.9
22886,PAPR,1981,6,4.8
22887,PAPR,1981,7,5.2
22888,PAPR,1981,8,3.5
22889,PAPR,1981,9,4.6
22890,PAPR,1981,10,4.4
22891,PAPR,1981,11,5.2
22892,PAPR,1981,12,4.5
22893,PAPR,1982,1,4.9
22894,PAPR,1982,2,2.8
22895,PAPR,1982,3,4.0
22896,PAPR,1982,4,4.6
22897,PAPR,1982,5,4.7
22898,PAPR,1982,6,4.8
22899,PAPR,1982,7,4.4
22900,PAPR,1982,8,3.4
22901,PAPR,1982,9,4.6
22902,PAPR,1982,10,4.8
22903,PAPR,1982,11,4.2
22904,PAPR,1982,12,4.1
22905,PAPR,1983,1,4.0
22906,PAPR,1983,2,3.8
22907,PAPR,1983,3,5.2
22908,PAPR,1983,4,4.7
22909,PAPR,1983,5,6.8
22910,PAPR,1983,6,5.5
22911,PAPR,1983,7,3.8
22912,PAPR,1983,8,4.4
22913,PAPR,1983,9,4.3
22914,PAPR,1983,10,4.7
22915,PAPR,1983,11,4.1
22916,PAPR,1983,12,3.0
22917,PAPR,1984,1,3.7
22918,PAPR,1984,2,4.2
22919,PAPR,1984,3,4.4
22920,PAPR,1984,4,5.1
22921,PAPR,1984,5,5.6
22922,PAPR,1984,6,3.8
22923,PAPR,1984,7,5.2
22924,PAPR,1984,8,4.9
22925,PAPR,1984,9,4.5
22926,PAPR,1984,10,4.6
22927,PAPR,1984,11,3.5
22928,PAPR,1984,12,4.2
22929,PAPR,1985,1,4.2
22930,PAPR,1985,2,3.4
22931,PAPR,1985,3,5.0
22932,PAPR,1985,4,5.3
22933,PAPR,1985,5,4.9
22934,PAPR,1985,6,5.6
22935,PAPR,1985,7,4.5
22936,PAPR,1985,8,4.1
22937,PAPR,1985,9,4.8
22938,PAPR,1985,10,4.0
22939,PAPR,1985,11,3.5
22940,PAPR,1985,12,3.9
22941,PAPR,1986,1,5.0
22942,PAPR,1986,2,4.4
22943,PAPR,1986,3,4.5
22944,PAPR,1986,4,5.2
22945,PAPR,1986,5,5.4
22946,PAPR,1986,6,4.5
22947,PAPR,1986,7,4.4
22948,PAPR,1986,8,4.5
22949,PAPR,1986,9,4.7
22950,PAPR,1986,10,5.1
22951,PAPR,1986,11,3.3
22952,PAPR,1986,12,4.2
22953,PAPR,1987,1,4.8
22954,PAPR,1987,2,4.4
22955,PAPR,1987,3,5.5
22956,PAPR,1987,4,5.3
22957,PAPR,1987,5,4.9
22958,PAPR,1987,6,5.8
22959,PAPR,1987,7,5.4
22960,PAPR,1987,8,4.2
22961,PAPR,1987,9,5.0
22962,PAPR,1987,10,4.5
22963,PAPR,1987,11,5.0
22964,PAPR,1987,12,2.8
22965,PAPR,1988,1,3.7
22966,PAPR,1988,2,5.6
22967,PAPR,1988,3,5.3
22968,PAPR,1988,4,6.2
22969,PAPR,1988,5,5.2
22970,PAPR,1988,6,5.4
22971,PAPR,1988,7,5.1
22972,PAPR,1988,8,4.2
22973,PAPR,1988,9,3.3
22974,PAPR,1988,10,4.3
22975,PAPR,1988,11,5.0
22976,PAPR,1988,12,3.9
22977,PAPR,1989,1,3.4
22978,PAPR,1989,2,4.0
22979,PAPR,1989,3,4.7
22980,PAPR,1989,4,4.1
22981,PAPR,1989,5,5.1
22982,PAPR,1989,6,5.2
22983,PAPR,1989,7,4.8
22984,PAPR,1989,8,3.6
22985,PAPR,1989,9,4.5
22986,PAPR,1989,10,5.0
22987,PAPR,1989,11,4.3
22988,PAPR,1989,12,3.9
22989,PAPR,1990,1,4.1
22990,PAPR,1990,2,2.8
22991,PAPR,1990,3,4.2
22992,PAPR,1990,4,4.9
22993,PAPR,1990,5,4.5
22994,PAPR,1990,6,4.8
22995,PAPR,1990,7,4.0
22996,PAPR,1990,8,4.2
22997,PAPR,1990,9,4.9
22998,PAPR,1990,10,4.7
22999,PAPR,1990,11,3.1
23000,PAPR,1990,12,3.6
23001,PAPR,1991,1,3.9
23002,PAPR,1991,2,3.7
23003,PAPR,1991,3,4.7
23004,PAPR,1991,4,5.7
23005,PAPR,1991,5,4.9
23006,PAPR,1991,6,4.8
23007,PAPR,1991,7,4.7
23008,PAPR,1991,8,5.0
23009,PAPR,1991,9,4.8
23010,PAPR,1991,10,3.7
23011,PAPR,1991,11,4.2
23012,PAPR,1991,12,5.4
23013,PAPR,1992,1,4.1
23014,PAPR,1992,2,3.5
23015,PAPR,1992,3,4.4
23016,PAPR,1992,4,4.6
23017,PAPR,1992,5,6.6
23018,PAPR,1992,6,5.0
23019,PAPR,1992,7,4.8
23020,PAPR,1992,8,4.9
23021,PAPR,1992,9,5.5
23022,PAPR,1992,10,4.0
23023,PAPR,1992,11,3.7
23024,PAPR,1992,12,4.0
23025,PAPR,1993,1,4.3
23026,PAPR,1993,2,4.4
23027,PAPR,1993,3,4.8
23028,PAPR,1993,4,6.3
23029,PAPR,1993,5,6.1
23030,PAPR,1993,6,4.7
23031,PAPR,1993,7,3.7
23032,PAPR,1993,8,4.3
23033,PAPR,1993,9,4.7
23034,PAPR,1993,10,4.7
23035,PAPR,1993,11,3.5
23036,PAPR,1993,12,4.3
23037,PAPR,1994,1,5.5
23038,PAPR,1994,2,3.0
23039,PAPR,1994,3,4.2
23040,PAPR,1994,4,5.4
23041,PAPR,1994,5,5.1
23042,PAPR,1994,6,5.7
23043,PAPR,1994,7,4.4
23044,PAPR,1994,8,5.0
23045,PAPR,1994,9,4.5
23046,PAPR,1994,10,4.3
23047,PAPR,1994,11,3.9
23048,PAPR,1994,12,2.9
23049,PAPR,1995,1,3.5
23050,PAPR,1995,2,3.3
23051,PAPR,1995,3,3.3
23052,PAPR,1995,4,5.0
23053,PAPR,1995,5,5.3
23054,PAPR,1995,6,4.7
23055,PAPR,1995,7,4.0
23056,PAPR,1995,8,3.3
23057,PARY,1992,6,6.0
23058,PARY,1992,7,5.0
23059,PARY,1992,8,7.2
23060,PARY,1992,9,6.3
23061,PARY,1992,10,6.3
23062,PARY,1992,11,5.0
23063,PARY,1992,12,6.9
23064,PARY,1993,1,8.9
23065,PARY,1993,2,6.4
23066,PARY,1993,3,5.0
23067,PARY,1993,4,5.9
23068,PARY,1993,5,6.8
23069,PARY,1993,6,6.9
23070,PARY,1993,7,6.1
23071,PARY,1993,8,8.3
23072,PARY,1993,9,12.2
23073,PARY,1993,10,11.3
23074,PARY,1993,11,9.2
23075,PARY,1993,12,9.2
23076,PARY,1994,1,8.4
23077,PARY,1994,2,8.2
23078,PARY,1994,3,9.3
23079,PARY,1994,4,9.3
23080,PARY,1994,5,8.1
23081,PARY,1994,6,8.5
23082,PARY,1994,7,9.7
23083,PARY,1994,8,12.0
23084,PARY,1994,9,7.6
23085,PARY,1994,10,7.5
23086,PARY,1994,11,11.2
23087,PARY,1994,12,9.2
23088,PARY,1995,1,7.1
23089,PARY,1995,2,8.3
23090,PARY,1995,3,7.9
23091,PARY,1995,4,9.2
23092,PARY,1995,5,9.3
23093,PARY,1995,6,8.3
23094,PARY,1995,7,8.2
23095,PARY,1995,8,8.3
23096,PARY,1995,9,8.7
23097,PARY,1995,10,8.8
23098,PARY,1995,11,5.2
23099,PARY,1995,12,7.7
23100,PARY,1996,1,7.8
23101,PARY,1996,2,9.3
23102,PARY,1996,3,7.5
23103,PARY,1996,4,8.9
23104,PARY,1996,5,8.7
23105,PARY,1996,6,8.7
23106,PARY,1996,7,9.3
23107,PARY,1996,8,9.6
23108,PARY,1996,9,7.9
23109,PARY,1996,10,6.9
23110,PARY,1996,11,8.4
23111,PARY,1996,12,3.7
23112,PARY,1997,1,6.3
23113,PARY,1997,2,5.9
23114,PARY,1997,3,6.4
23115,PARY,1997,4,7.5
23116,PARY,1997,5,8.9
23117,PARY,1997,6,7.9
23118,PARY,1997,7,7.7
23119,PARY,1997,8,10.1
23120,PARY,1997,9,7.9
23121,PARY,1997,10,7.2
23122,PARY,1997,11,8.1
23123,PARY,1997,12,5.3
23124,PARY,1998,1,6.4
23125,PARY,1998,2,4.8
23126,PARY,1998,3,7.9
23127,PARY,1998,4,11.0
23128,PARY,1998,5,10.6
23129,PARY,1998,6,8.5
23130,PARY,1998,7,7.5
23131,PARY,1998,8,11.2
23132,PARY,1998,9,9.4
23133,PARY,1998,10,9.1
23134,PARY,1998,11,6.3
23135,PARY,1998,12,7.1
23136,PARY,1999,1,7.2
23137,PARY,1999,2,7.4
23138,PARY,1999,3,7.1
23139,PARY,1999,4,10.9
23140,PARY,1999,5,9.0
23141,PARY,1999,6,6.7
23142,PARY,1999,7,9.6
23143,PARY,1999,8,7.6
23144,PARY,1999,9,7.6
23145,PARY,1999,10,6.4
23146,PARY,1999,11,6.0
23147,PARY,1999,12,6.5
23148,PARY,2001,1,8.1
23149,PARY,2001,2,9.5
23150,PARY,2001,3,9.7
23151,PARY,2001,4,11.6
23152,PARY,2001,5,9.6
23153,PARY,2001,6,8.6
23154,PARY,2001,7,9.4
23155,PARY,2001,8,9.3
23156,PARY,2001,9,7.0
23157,PARY,2001,10,7.8
23158,PARY,2001,11,3.7
23159,PARY,2001,12,5.6
23160,PARY,2002,1,7.7
23161,PARY,2002,2,7.8
23162,PARY,2002,3,9.1
23163,PARY,2002,4,9.4
23164,PARY,2002,5,10.5
23165,PARY,2002,6,7.9
23166,PARY,2002,7,8.1
23167,PARY,2002,8,7.9
23168,PARY,2002,9,10.4
23169,PARY,2002,10,9.0
23170,PARY,2002,11,6.3
23171,PARY,2002,12,5.1
23172,PARY,2003,1,4.9
23173,PARY,2003,2,8.3
23174,PARY,2003,3,7.8
23175,PARY,2003,4,10.1
23176,PARY,2003,5,9.0
23177,PARY,2003,6,8.0
23178,PARY,2003,7,9.5
23179,PARY,2003,8,7.6
23180,PARY,2003,9,7.1
23181,PARY,2003,10,7.5
23182,PARY,2003,11,11.2
23183,PARY,2003,12,6.5
23184,PARY,2004,1,5.7
23185,PARY,2004,2,6.3
23186,PARY,2004,3,8.4
23187,PARY,2004,4,8.4
23188,PARY,2004,5,8.6
23189,PARY,2004,6,7.9
23190,PARY,2004,7,8.0
23191,PARY,2004,8,5.5
23192,PARY,2004,9,6.5
23193,PARY,2004,10,8.8
23194,PARY,2004,11,8.6
23195,PARY,2004,12,5.9
23196,PARY,2005,1,5.9
23197,PARY,2005,2,6.6
23198,PARY,2005,3,8.9
23199,PARY,2005,4,6.6
23200,PARY,2005,5,6.9
23201,PARY,2005,6,6.9
23202,PARY,2005,7,8.2
23203,PARY,2005,8,7.6
23204,PARY,2005,9,10.0
23205,PARY,2005,10,6.8
23206,PARY,2005,11,6.5
23207,PARY,2005,12,4.3
23208,PARY,2006,1,2.4
23209,PARY,2006,2,10.5
23210,PARY,2006,3,8.0
23211,PARY,2006,4,8.1
23212,PARY,2006,5,7.1
23213,PARY,2006,6,8.6
23214,PARY,2006,7,8.0
23215,PARY,2006,8,4.2
23216,PARY,2006,9,5.8
23217,PARY,2006,10,10.6
23218,PARY,2006,11,6.9
23219,PARY,2006,12,4.2
23220,PARY,2007,1,6.3
23221,PARY,2007,2,4.0
23222,PARY,2007,3,4.7
23223,PARY,2007,4,5.8
23224,PARY,2007,5,7.1
23225,PARY,2007,6,7.4
23226,PARY,2007,7,5.9
23227,PARY,2007,8,7.0
23228,PARY,2007,9,10.2
23229,PARY,2007,10,6.9
23230,PARY,2007,11,7.2
23231,PARY,2007,12,7.5
23232,PARY,2008,1,8.6
23233,PARY,2008,2,2.3
23234,PARY,2008,3,8.9
23235,PARY,2008,4,10.3
23236,PARY,2008,5,8.7
23237,PARY,2008,6,8.9
23238,PARY,2008,7,7.7
23239,PARY,2008,8,5.0
23240,PARY,2008,9,8.0
23241,PARY,2008,10,6.0
23242,PARY,2008,11,4.4
23243,PARY,2008,12,9.3
23244,PARY,2009,1,7.1
23245,PARY,2009,2,9.6
23246,PARY,2009,3,11.3
23247,PARY,2009,4,8.7
23248,PARY,2009,5,8.8
23249,PARY,2009,6,9.7
23250,PARY,2009,7,7.6
23251,PARY,2009,8,8.9
23252,PARY,2009,9,7.6
23253,PARY,2009,10,8.6
23254,PARY,2009,11,5.9
23255,PARY,2009,12,7.8
23256,PARY,2010,1,4.9
23257,PARY,2010,2,5.3
23258,PARY,2010,4,7.3
23259,PARY,2010,5,6.8
23260,PARY,2010,6,6.1
23261,PARY,2010,7,8.5
23262,PARY,2010,8,8.5
23263,PARY,2010,9,9.8
23264,PARY,2010,10,9.3
23265,PARY,2010,11,9.6
23266,PARY,2011,1,15.3
23267,PARY,2011,2,14.9
23268,PARY,2011,3,13.3
23269,PARY,2011,4,14.0
23270,PARY,2011,5,11.4
23271,PARY,2011,6,10.7
23272,PARY,2011,7,7.0
23273,PARY,2011,8,6.1
23274,PARY,2011,9,6.8
23275,PARY,2011,10,6.5
23276,PARY,2011,11,7.0
23277,PARY,2011,12,9.8
23278,PARY,2012,1,2.3
23279,PARY,2012,2,11.9
23280,PARY,2012,3,8.1
23281,PARY,2012,4,7.9
23282,PARY,2012,5,6.7
23283,PARY,2012,6,5.5
23284,PARY,2012,7,6.6
23285,PARY,2012,8,5.9
23286,PARY,2012,9,7.5
23287,PARY,2012,10,5.5
23288,PARY,2012,11,6.1
23289,PARY,2012,12,9.1
23290,PARY,2013,1,9.9
23291,PARY,2013,2,10.4
23292,PARY,2013,3,11.3
23293,PARY,2013,4,7.7
23294,PARY,2013,5,7.3
23295,PARY,2013,6,7.3
23296,PARY,2013,7,1.7
23297,PARY,2013,8,8.2
23298,PARY,2013,9,5.5
23299,PARY,2013,10,8.7
23300,PARY,2013,11,7.5
23301,PARY,2013,12,7.9
23302,PARY,2014,1,11.0
23303,PARY,2014,2,6.8
23304,PARY,2014,3,7.4
23305,PARY,2014,4,6.5
23306,PARY,2014,5,6.5
23307,PARY,2014,6,5.3
23308,PARY,2014,7,6.2
23309,PARY,2014,8,6.3
23310,PARY,2014,9,6.0
23311,PARY,2014,10,2.2
23312,PARY,2014,11,12.3
23313,PARY,2014,12,3.3
23314,PARY,2015,1,0.9
23315,PAED,1980,1,8.0
23316,PAED,1980,2,5.8
23317,PAED,1980,3,4.4
23318,PAED,1980,4,5.3
23319,PAED,1980,5,6.4
23320,PAED,1980,6,5.9
23321,PAED,1980,7,5.5
23322,PAED,1980,8,5.7
23323,PAED,1980,9,4.5
23324,PAED,1980,10,5.3
23325,PAED,1980,11,4.0
23326,PAED,1980,12,4.9
23327,PAED,1981,1,5.9
23328,PAED,1981,2,5.8
23329,PAED,1981,3,6.5
23330,PAED,1981,4,6.9
23331,PAED,1981,5,6.4
23332,PAED,1981,6,7.6
23333,PAED,1981,7,6.4
23334,PAED,1981,8,5.6
23335,PAED,1981,9,4.8
23336,PAED,1981,10,4.5
23337,PAED,1981,11,5.3
23338,PAED,1981,12,4.7
23339,PAED,1982,1,4.8
23340,PAED,1982,2,7.2
23341,PAED,1982,3,5.8
23342,PAED,1982,4,5.8
23343,PAED,1982,5,5.4
23344,PAED,1982,6,5.8
23345,PAED,1982,7,6.2
23346,PAED,1982,8,4.8
23347,PAED,1982,9,6.2
23348,PAED,1982,10,6.1
23349,PAED,1982,11,3.7
23350,PAED,1982,12,5.4
23351,PAED,1983,1,5.0
23352,PAED,1983,2,3.2
23353,PAED,1983,3,3.9
23354,PAED,1983,4,4.9
23355,PAED,1983,5,5.1
23356,PAED,1983,6,5.1
23357,PAED,1983,7,4.5
23358,PAED,1983,8,5.3
23359,PAED,1983,9,5.1
23360,PAED,1983,10,6.3
23361,PAED,1983,11,3.9
23362,PAED,1983,12,1.9
23363,PAED,1984,1,4.0
23364,PAED,1984,2,5.0
23365,PAED,1984,3,2.9
23366,PAED,1984,4,3.9
23367,PAED,1984,5,4.1
23368,PAED,1984,6,4.9
23369,PAED,1984,7,4.0
23370,PAED,1984,8,4.5
23371,PAED,1984,9,2.8
23372,PAED,1984,10,3.7
23373,PAED,1984,11,3.7
23374,PAED,1984,12,3.8
23375,PAED,1985,1,4.5
23376,PAED,1985,2,4.7
23377,PAED,1985,3,4.2
23378,PAED,1985,4,3.9
23379,PAED,1985,5,6.3
23380,PAED,1985,6,4.6
23381,PAED,1985,7,3.7
23382,PAED,1985,8,3.9
23383,PAED,1985,9,4.4
23384,PAED,1985,10,3.3
23385,PAED,1985,11,3.3
23386,PAED,1985,12,3.1
23387,PAED,1986,1,4.3
23388,PAED,1986,2,4.6
23389,PAED,1986,3,4.5
23390,PAED,1986,4,5.6
23391,PAED,1986,5,4.9
23392,PAED,1986,6,5.4
23393,PAED,1986,7,4.7
23394,PAED,1986,8,3.6
23395,PAED,1986,9,3.7
23396,PAED,1986,10,2.5
23397,PAED,1986,11,4.2
23398,PAED,1986,12,4.8
23399,PAED,1987,1,5.8
23400,PAED,1987,2,6.7
23401,PAED,1987,3,4.5
23402,PAED,1987,4,5.3
23403,PAED,1987,5,5.4
23404,PAED,1987,6,4.7
23405,PAED,1987,7,4.7
23406,PAED,1987,8,4.1
23407,PAED,1987,9,4.7
23408,PAED,1987,10,4.9
23409,PAED,1987,11,4.3
23410,PAED,1987,12,3.2
23411,PAED,1988,1,2.5
23412,PAED,1988,2,5.3
23413,PAED,1988,3,5.0
23414,PAED,1988,4,6.0
23415,PAED,1988,5,5.6
23416,PAED,1988,6,5.8
23417,PAED,1988,7,4.5
23418,PAED,1988,8,4.5
23419,PAED,1988,9,3.8
23420,PAED,1988,10,4.5
23421,PAED,1988,11,3.6
23422,PAED,1988,12,5.4
23423,PAED,1989,1,4.3
23424,PAED,1989,2,2.1
23425,PAED,1989,3,4.6
23426,PAED,1989,4,3.2
23427,PAED,1989,5,3.7
23428,PAED,1989,6,4.5
23429,PAED,1989,7,3.8
23430,PAED,1989,8,4.0
23431,PAED,1989,9,4.9
23432,PAED,1989,10,5.1
23433,PAED,1989,11,5.3
23434,PAED,1989,12,4.2
23435,PAED,1990,1,3.5
23436,PAED,1990,2,2.9
23437,PAED,1990,3,3.7
23438,PAED,1990,4,3.0
23439,PAED,1990,5,4.1
23440,PAED,1990,6,4.5
23441,PAED,1990,7,4.6
23442,PAED,1990,8,3.7
23443,PAED,1990,9,4.8
23444,PAED,1990,10,2.9
23445,PAED,1990,11,4.3
23446,PAED,1990,12,2.8
23447,PAED,1991,1,4.7
23448,PAED,1991,2,3.7
23449,PAED,1991,3,4.2
23450,PAED,1991,4,4.3
23451,PAED,1991,5,5.6
23452,PAED,1991,6,5.8
23453,PAED,1991,7,5.2
23454,PAED,1991,8,4.3
23455,PAED,1991,9,4.5
23456,PAED,1991,10,4.2
23457,PAED,1991,11,5.1
23458,PAED,1991,12,5.8
23459,PAED,1992,1,3.7
23460,PAED,1992,2,4.0
23461,PAED,1992,3,4.7
23462,PAED,1992,4,5.0
23463,PAED,1992,5,6.3
23464,PAED,1992,6,4.9
23465,PAED,1992,7,3.8
23466,PAED,1992,8,1.5
23467,PAED,1992,9,5.3
23468,PAED,1992,10,3.8
23469,PAED,1992,11,5.0
23470,PAED,1992,12,4.4
23471,PAED,1993,1,4.6
23472,PAED,1993,2,3.7
23473,PAED,1993,3,4.8
23474,PAED,1993,4,3.4
23475,PAED,1993,5,4.2
23476,PAED,1993,6,5.3
23477,PAED,1993,7,4.5
23478,PAED,1993,8,4.1
23479,PAED,1993,9,6.4
23480,PAED,1993,10,4.8
23481,PAED,1993,11,5.6
23482,PAED,1993,12,5.3
23483,PAED,1994,1,4.6
23484,PAED,1994,2,7.5
23485,PAED,1994,3,6.6
23486,PAED,1994,4,4.6
23487,PAED,1994,5,4.7
23488,PAED,1994,6,4.6
23489,PAED,1994,7,4.4
23490,PAED,1994,8,4.4
23491,PAED,1994,9,3.2
23492,PAED,1994,10,4.2
23493,PAED,1994,11,5.3
23494,PAED,1994,12,5.5
23495,PAED,1995,1,3.8
23496,PAED,1995,2,5.8
23497,PAED,1995,3,6.4
23498,PAED,1995,4,4.1
23499,PAED,1995,5,4.9
23500,PAED,1995,6,4.6
23501,PAED,1995,7,3.6
23502,PAED,1995,8,3.2
23503,PAED,1995,9,2.6
23504,PAED,1995,10,3.5
23505,PAED,1995,11,5.1
23506,PAED,1995,12,5.6
23507,PAED,1996,1,4.3
23508,PAED,1996,2,5.9
23509,PAED,1996,3,6.6
23510,PAED,1996,4,6.1
23511,PAED,1996,5,5.4
23512,PAED,1996,6,6.0
23513,PAED,1996,7,4.4
23514,PAED,1996,8,4.3
23515,PAED,1996,9,4.7
23516,PAED,1996,10,5.1
23517,PAED,1996,11,4.2
23518,PAED,1996,12,5.0
23519,PAED,1997,1,5.5
23520,PAED,1997,2,4.3
23521,PAED,1997,3,6.9
23522,PAED,1997,4,5.2
23523,PAED,1997,5,5.5
23524,PAED,1997,6,4.6
23525,PAED,1997,7,3.8
23526,PAED,1997,8,3.5
